City,start_month,Total Accidents
Curwensville,5,5
Curwensville,6,7
Curwensville,7,9
Curwensville,8,3
Curwensville,9,4
Curwensville,10,8
Curwensville,11,7
Curwensville,12,16
Cushing,1,12
Cushing,2,4
Cushing,3,2
Cushing,4,3
Cushing,5,3
Cushing,6,3
Cushing,7,2
Cushing,8,2
Cushing,9,6
Cushing,10,5
Cushing,11,3
Cushing,12,5
Cusick,1,1
Cusick,2,6
Cusick,5,1
Cusick,11,1
Cusseta,1,2
Cusseta,2,2
Cusseta,3,8
Cusseta,4,2
Cusseta,7,4
Cusseta,8,6
Cusseta,9,3
Cusseta,12,14
Custer,1,6
Custer,2,2
Custer,3,3
Custer,4,7
Custer,5,1
Custer,6,2
Custer,7,1
Custer,8,2
Custer,9,2
Custer,10,4
Custer,11,5
Custer,12,11
Custer City,2,3
Custer City,3,4
Cut Bank,2,2
Cut Bank,3,2
Cut Bank,7,2
Cut Bank,8,1
Cut Bank,9,5
Cut Bank,10,6
Cut Bank,11,2
Cut Bank,12,3
Cutchogue,6,1
Cutchogue,8,1
Cutchogue,10,1
Cutchogue,11,1
Cuthbert,1,3
Cuthbert,5,3
Cuthbert,9,4
Cuthbert,10,4
Cuthbert,12,3
Cutler,1,27
Cutler,2,15
Cutler,3,16
Cutler,4,17
Cutler,5,10
Cutler,6,9
Cutler,7,14
Cutler,8,15
Cutler,9,11
Cutler,10,9
Cutler,11,12
Cutler,12,12
Cutler Bay,1,133
Cutler Bay,2,117
Cutler Bay,3,71
Cutler Bay,4,120
Cutler Bay,5,67
Cutler Bay,6,69
Cutler Bay,7,88
Cutler Bay,8,35
Cutler Bay,9,81
Cutler Bay,10,104
Cutler Bay,11,159
Cutler Bay,12,212
Cuyahoga Falls,1,6
Cuyahoga Falls,2,4
Cuyahoga Falls,3,1
Cuyahoga Falls,4,5
Cuyahoga Falls,5,1
Cuyahoga Falls,6,3
Cuyahoga Falls,7,3
Cuyahoga Falls,8,3
Cuyahoga Falls,9,1
Cuyahoga Falls,10,4
Cuyahoga Falls,11,9
Cuyahoga Falls,12,12
Cuyama,2,1
Cuyama,3,1
Cuyama,5,1
Cuyama,6,2
Cuyama,10,1
Cyclone,1,3
Cyclone,3,1
Cyclone,4,3
Cyclone,6,2
Cyclone,7,8
Cyclone,9,1
Cyclone,10,3
Cyclone,11,6
Cygnet,1,2
Cygnet,3,1
Cygnet,5,1
Cygnet,7,1
Cygnet,11,1
Cypress,1,22
Cypress,2,32
Cypress,3,9
Cypress,4,21
Cypress,5,7
Cypress,6,14
Cypress,7,20
Cypress,8,25
Cypress,9,17
Cypress,10,11
Cypress,11,19
Cypress,12,27
Cyrus,4,1
Cyrus,12,4
Dacula,1,10
Dacula,2,11
Dacula,3,6
Dacula,4,1
Dacula,5,3
Dacula,6,5
Dacula,7,5
Dacula,8,5
Dacula,9,4
Dacula,10,5
Dacula,11,2
Dacula,12,10
Dade City,1,63
Dade City,2,48
Dade City,3,42
Dade City,4,35
Dade City,5,45
Dade City,6,30
Dade City,7,32
Dade City,8,62
Dade City,9,51
Dade City,10,36
Dade City,11,61
Dade City,12,37
Dadeville,2,1
Dadeville,4,1
Dadeville,12,5
Dafter,4,3
Dagsboro,3,1
Dagsboro,6,1
Dagsboro,10,4
Dahlgren,1,1
Dahlgren,4,1
Dahlgren,5,1
Dahlgren,6,1
Dahlgren,8,5
Dahlonega,1,9
Dairy,1,4
Dairy,2,3
Dairy,3,1
Dairy,4,4
Dairy,8,1
Dairy,9,1
Dairy,10,1
Dairy,12,3
Dakota,1,35
Dakota,2,39
Dakota,3,9
Dakota,4,4
Dakota,5,12
Dakota,6,5
Dakota,8,7
Dakota,9,1
Dakota,10,8
Dakota,11,10
Dakota,12,46
Dakota City,12,1
Dalbo,1,3
Dalbo,4,1
Dalbo,7,2
Dalbo,12,2
Dale,1,1
Dale,2,5
Dale,3,1
Dale,4,2
Dale,5,3
Dale,6,1
Dale,7,7
Dale,8,6
Dale,9,5
Dale,10,3
Dale,11,5
Daleville,1,19
Daleville,2,12
Daleville,3,15
Daleville,4,3
Daleville,5,4
Daleville,6,6
Daleville,7,31
Daleville,8,14
Daleville,9,2
Daleville,10,16
Daleville,11,7
Daleville,12,13
Dalhart,2,2
Dalhart,6,1
Dalhart,7,2
Dalhart,11,11
Dallas,1,5308
Dallas,2,4085
Dallas,3,2963
Dallas,4,3456
Dallas,5,3422
Dallas,6,3622
Dallas,7,3595
Dallas,8,3587
Dallas,9,3233
Dallas,10,2726
Dallas,11,3244
Dallas,12,3588
Dallas Center,5,1
Dallas Center,8,1
Dallastown,1,12
Dallastown,2,6
Dallastown,3,2
Dallastown,4,1
Dallastown,5,2
Dallastown,6,2
Dallastown,7,2
Dallastown,8,7
Dallastown,9,7
Dallastown,10,7
Dallastown,11,4
Dallastown,12,9
Dallesport,2,1
Dallesport,4,1
Dallesport,6,3
Dallesport,11,2
Dallesport,12,1
Dalmatia,1,3
Dalmatia,3,1
Dalmatia,5,3
Dalmatia,6,11
Dalmatia,7,3
Dalmatia,8,1
Dalmatia,10,4
Dalmatia,11,5
Dalmatia,12,2
Dalton,1,34
Dalton,2,43
Dalton,3,23
Dalton,4,23
Dalton,5,7
Dalton,6,15
Dalton,7,7
Dalton,8,11
Dalton,9,15
Dalton,10,14
Dalton,11,15
Dalton,12,57
Daly City,1,83
Daly City,2,67
Daly City,3,50
Daly City,4,50
Daly City,5,14
Daly City,6,37
Daly City,7,39
Daly City,8,42
Daly City,9,46
Daly City,10,63
Daly City,11,36
Daly City,12,87
Dalzell,1,22
Dalzell,2,15
Dalzell,3,12
Dalzell,4,14
Dalzell,5,12
Dalzell,6,10
Dalzell,7,11
Dalzell,8,14
Dalzell,9,18
Dalzell,10,7
Dalzell,11,22
Dalzell,12,12
Damascus,1,20
Damascus,2,33
Damascus,3,7
Damascus,4,10
Damascus,5,11
Damascus,6,29
Damascus,7,24
Damascus,8,22
Damascus,9,17
Damascus,10,11
Damascus,11,20
Damascus,12,40
Dameron,12,3
Dammeron Valley,8,2
Dammeron Valley,9,1
Dammeron Valley,11,2
Dammeron Valley,12,1
Damon,3,1
Damon,7,2
Dana,2,5
Dana,6,2
Dana Point,1,10
Dana Point,2,3
Dana Point,3,8
Dana Point,4,12
Dana Point,5,8
Dana Point,6,5
Dana Point,7,2
Dana Point,8,18
Dana Point,9,11
Dana Point,10,7
Dana Point,11,2
Dana Point,12,8
Danbury,1,20
Danbury,2,28
Danbury,3,39
Danbury,4,18
Danbury,5,39
Danbury,6,26
Danbury,7,23
Danbury,8,39
Danbury,9,31
Danbury,10,21
Danbury,11,87
Danbury,12,55
Dandridge,1,7
Dandridge,2,17
Dandridge,3,16
Dandridge,4,20
Dandridge,5,20
Dandridge,6,17
Dandridge,7,27
Dandridge,8,8
Dandridge,9,9
Dandridge,10,13
Dandridge,11,6
Dandridge,12,19
Dane,2,1
Dane,6,1
Dane,8,2
Dane,10,2
Dane,12,2
Danforth,3,1
Danforth,6,2
Dania,1,55
Dania,2,36
Dania,3,21
Dania,4,18
Dania,5,23
Dania,6,21
Dania,7,20
Dania,8,11
Dania,9,25
Dania,10,18
Dania,11,27
Dania,12,19
Dania Beach,1,13
Dania Beach,2,6
Dania Beach,3,8
Dania Beach,4,6
Dania Beach,5,8
Dania Beach,6,4
Dania Beach,7,5
Dania Beach,8,2
Dania Beach,9,4
Dania Beach,11,8
Dania Beach,12,9
Daniel Island,3,1
Daniel Island,8,1
Daniels,1,2
Daniels,3,2
Daniels,4,1
Daniels,5,1
Daniels,8,1
Danielson,3,1
Danielson,4,5
Danielson,5,10
Danielson,6,7
Danielson,7,1
Danielson,8,1
Danielson,9,4
Danielsville,1,3
Danielsville,2,4
Dansville,2,3
Dansville,3,1
Dansville,5,2
Dansville,6,11
Dansville,9,1
Dansville,10,5
Dansville,11,4
Dansville,12,9
Dante,10,6
Danube,1,3
Danube,2,2
Danube,9,1
Danube,11,2
Danube,12,5
Danvers,1,7
Danvers,2,24
Danvers,3,6
Danvers,4,14
Danvers,5,6
Danvers,6,11
Danvers,7,7
Danvers,8,8
Danvers,9,4
Danvers,10,11
Danvers,11,7
Danvers,12,3
Danville,1,133
Danville,2,99
Danville,3,103
Danville,4,88
Danville,5,92
Danville,6,91
Danville,7,107
Danville,8,83
Danville,9,100
Danville,10,94
Danville,11,90
Danville,12,141
Daphne,1,59
Daphne,2,43
Daphne,3,63
Daphne,4,54
Daphne,5,71
Daphne,6,78
Daphne,7,67
Daphne,8,45
Daphne,9,38
Daphne,10,29
Daphne,11,29
Daphne,12,34
Darby,1,13
Darby,2,12
Darby,3,5
Darby,4,7
Darby,5,8
Darby,6,3
Darby,7,8
Darby,8,6
Darby,9,16
Darby,10,5
Darby,11,9
Darby,12,11
Dardanelle,1,4
Dardanelle,3,6
Dardanelle,5,3
Dardanelle,6,2
Dardanelle,9,3
Dardanelle,10,2
Dardanelle,11,1
Dardanelle,12,2
Darfur,1,2
Darien,1,87
Darien,2,58
Darien,3,54
Darien,4,70
Darien,5,54
Darien,6,73
Darien,7,75
Darien,8,92
Darien,9,67
Darien,10,34
Darien,11,66
Darien,12,77
Darien Center,1,3
Darien Center,6,1
Darien Center,9,3
Darlington,1,73
Darlington,2,75
Darlington,3,53
Darlington,4,44
Darlington,5,48
Darlington,6,65
Darlington,7,43
Darlington,8,70
Darlington,9,58
Darlington,10,43
Darlington,11,40
Darlington,12,76
Darragh,1,2
Darrington,12,1
Darwin,1,3
Darwin,2,2
Darwin,4,1
Darwin,6,4
Darwin,11,2
Darwin,12,4
Dassel,1,11
Dassel,2,9
Dassel,3,5
Dassel,4,2
Dassel,5,4
Dassel,6,3
Dassel,7,8
Dassel,8,4
Dassel,9,6
Dassel,10,3
Dassel,11,14
Dassel,12,7
Dateland,1,4
Dateland,2,3
Dateland,5,2
Dateland,6,2
Dateland,7,3
Dateland,10,11
Dateland,11,4
Dateland,12,5
Daufuskie Island,5,1
Dauphin,1,14
Dauphin,2,7
Dauphin,3,6
Dauphin,4,8
Dauphin,5,6
Dauphin,6,16
Dauphin,7,4
Dauphin,8,10
Dauphin,9,16
Dauphin,10,9
Dauphin,11,6
Dauphin,12,3
Dauphin Island,3,2
Davenport,1,168
Davenport,2,143
Davenport,3,108
Davenport,4,111
Davenport,5,100
Davenport,6,102
Davenport,7,108
Davenport,8,107
Davenport,9,96
Davenport,10,99
Davenport,11,108
Davenport,12,135
Davidson,1,16
Davidson,2,6
Davidson,3,9
Davidson,4,9
Davidson,5,2
Davidson,6,8
Davidson,7,14
Davidson,8,12
Davidson,9,10
Davidson,10,8
Davidson,11,1
Davidson,12,4
Davidsonville,1,15
Davidsonville,2,22
Davidsonville,3,11
Davidsonville,4,3
Davidsonville,5,7
Davidsonville,6,15
Davidsonville,7,7
Davidsonville,8,2
Davidsonville,10,1
Davidsonville,11,7
Davidsonville,12,9
Davidsville,1,6
Davidsville,3,1
Davidsville,4,4
Davidsville,5,3
Davidsville,6,3
Davidsville,7,2
Davidsville,8,2
Davidsville,9,1
Davidsville,10,4
Davidsville,11,11
Davie,1,36
Davie,2,37
Davie,3,14
Davie,4,18
Davie,5,13
Davie,6,13
Davie,7,11
Davie,8,14
Davie,9,16
Davie,10,15
Davie,11,13
Davie,12,20
Davis,1,86
Davis,2,88
Davis,3,72
Davis,4,79
Davis,5,50
Davis,6,69
Davis,7,47
Davis,8,55
Davis,9,88
Davis,10,28
Davis,11,58
Davis,12,61
Davis City,1,1
Davis City,2,1
Davis City,5,1
Davis City,12,3
Davis Creek,1,2
Davis Creek,2,5
Davis Creek,4,3
Davis Creek,7,3
Davis Creek,9,4
Davis Creek,11,1
Davis Creek,12,6
Davisburg,1,18
Davisburg,2,22
Davisburg,3,3
Davisburg,4,10
Davisburg,5,5
Davisburg,6,1
Davisburg,7,2
Davisburg,8,3
Davisburg,9,6
Davisburg,10,9
Davisburg,11,6
Davisburg,12,7
Davison,1,58
Davison,2,55
Davison,3,30
Davison,4,20
Davison,5,29
Davison,6,21
Davison,7,21
Davison,8,21
Davison,9,24
Davison,10,19
Davison,11,36
Davison,12,41
Daviston,3,3
Daviston,4,2
Daviston,5,1
Dawn,12,1
Dawson,1,4
Dawson,2,12
Dawson,3,2
Dawson,4,4
Dawson,5,6
Dawson,6,5
Dawson,7,1
Dawson,8,7
Dawson,9,3
Dawson,10,3
Dawson,11,2
Dawson,12,3
Dawson Springs,10,1
Dawsonville,2,1
Dawsonville,7,3
Dawsonville,8,2
Dawsonville,9,2
Dawsonville,10,1
Dawsonville,11,1
Dawsonville,12,1
Dayton,1,494
Dayton,2,448
Dayton,3,427
Dayton,4,615
Dayton,5,629
Dayton,6,626
Dayton,7,633
Dayton,8,345
Dayton,9,325
Dayton,10,309
Dayton,11,559
Dayton,12,569
Daytona Beach,1,65
Daytona Beach,2,60
Daytona Beach,3,69
Daytona Beach,4,57
Daytona Beach,5,44
Daytona Beach,6,40
Daytona Beach,7,48
Daytona Beach,8,47
Daytona Beach,9,40
Daytona Beach,10,24
Daytona Beach,11,64
Daytona Beach,12,64
Dayville,1,4
Dayville,3,2
Dayville,5,2
Dayville,6,9
Dayville,7,5
Dayville,8,3
Dayville,9,8
Dayville,12,6
Dazey,3,1
De Beque,1,35
De Beque,2,22
De Beque,3,11
De Beque,4,2
De Beque,5,1
De Beque,6,6
De Beque,7,6
De Beque,8,1
De Beque,9,4
De Beque,10,7
De Beque,11,2
De Beque,12,30
De Berry,3,1
De Berry,7,1
De Berry,9,2
De Berry,10,5
De Berry,12,2
De Borgia,1,1
De Borgia,11,2
De Borgia,12,1
De Lancey,4,1
De Leon,1,1
De Leon,11,1
De Leon,12,1
De Leon Springs,1,5
De Leon Springs,2,3
De Leon Springs,3,10
De Leon Springs,4,5
De Leon Springs,5,5
De Leon Springs,6,4
De Leon Springs,7,9
De Leon Springs,8,4
De Leon Springs,9,6
De Leon Springs,10,4
De Leon Springs,11,5
De Leon Springs,12,4
De Mossville,7,1
De Mossville,10,3
De Pere,1,12
De Pere,2,16
De Pere,3,1
De Pere,4,1
De Pere,5,3
De Pere,6,7
De Pere,7,6
De Pere,8,5
De Pere,9,5
De Pere,10,3
De Pere,11,5
De Pere,12,9
De Soto,1,15
De Soto,2,23
De Soto,3,2
De Soto,4,9
De Soto,5,4
De Soto,6,4
De Soto,7,11
De Soto,8,20
De Soto,9,3
De Soto,10,6
De Soto,11,4
De Soto,12,11
De Witt,1,9
De Witt,2,4
De Witt,3,1
De Witt,4,2
De Witt,5,2
De Witt,6,2
De Witt,8,3
De Witt,9,1
De Witt,11,1
De Witt,12,2
Deadwood,1,2
Deadwood,2,7
Deadwood,3,4
Deadwood,4,1
Deadwood,5,1
Deadwood,8,5
Deadwood,11,2
Deadwood,12,1
Deal Island,8,8
Deansboro,2,1
Deansboro,4,1
Deansboro,5,1
Deansboro,6,4
Deansboro,7,3
Deansboro,11,1
Dearborn,1,52
Dearborn,2,61
Dearborn,3,31
Dearborn,4,23
Dearborn,5,32
Dearborn,6,22
Dearborn,7,36
Dearborn,8,25
Dearborn,9,20
Dearborn,10,26
Dearborn,11,40
Dearborn,12,34
Dearborn Heights,7,1
Dearborn Heights,11,1
Death Valley,1,3
Death Valley,2,10
Death Valley,3,2
Death Valley,4,3
Death Valley,5,2
Death Valley,7,2
Death Valley,8,2
Death Valley,9,1
Death Valley,10,8
Death Valley,11,1
Death Valley,12,5
Deatsville,1,13
Deatsville,2,5
Deatsville,3,5
Deatsville,4,20
Deatsville,5,7
Deatsville,6,14
Deatsville,7,14
Deatsville,8,7
Deatsville,9,2
Deatsville,10,12
Deatsville,11,3
Deatsville,12,8
Debary,1,18
Debary,2,15
Debary,3,14
Debary,4,8
Debary,5,7
Debary,6,16
Debary,7,11
Debary,8,10
Debary,9,4
Debary,10,8
Debary,11,14
Debary,12,20
Decatur,1,300
Decatur,2,224
Decatur,3,203
Decatur,4,163
Decatur,5,163
Decatur,6,151
Decatur,7,202
Decatur,8,199
Decatur,9,159
Decatur,10,123
Decatur,11,124
Decatur,12,266
Decherd,1,19
Decherd,2,14
Decherd,3,11
Decherd,4,6
Decherd,5,7
Decherd,6,9
Decherd,7,8
Decherd,8,7
Decherd,9,8
Decherd,10,14
Decherd,11,7
Decherd,12,8
Decker,1,4
Decker,3,1
Decker,8,1
Decker,9,1
Decker,10,1
Declo,2,5
Declo,4,19
Declo,6,1
Declo,12,4
Decorah,12,1
Dedham,1,18
Dedham,2,15
Dedham,3,4
Dedham,4,11
Dedham,5,17
Dedham,6,9
Dedham,7,14
Dedham,8,12
Dedham,9,12
Dedham,10,7
Dedham,11,12
Dedham,12,4
Deep Gap,2,3
Deep Gap,3,1
Deep River,1,4
Deep River,3,1
Deep River,4,3
Deep River,8,3
Deep River,11,3
Deep River,12,1
Deep Run,1,2
Deep Run,3,1
Deep Run,5,5
Deep Run,6,4
Deepwater,7,1
Deer,9,3
Deer Creek,1,10
Deer Creek,2,5
Deer Creek,3,4
Deer Creek,4,9
Deer Creek,5,5
Deer Creek,6,6
Deer Creek,7,1
Deer Creek,10,2
Deer Creek,11,3
Deer Creek,12,2
Deer Island,1,1
Deer Island,2,7
Deer Island,3,1
Deer Island,6,2
Deer Island,8,2
Deer Island,9,5
Deer Island,10,3
Deer Island,11,6
Deer Island,12,3
Deer Lodge,1,39
Deer Lodge,2,30
Deer Lodge,3,3
Deer Lodge,4,4
Deer Lodge,6,1
Deer Lodge,7,1
Deer Lodge,8,8
Deer Lodge,9,4
Deer Lodge,10,2
Deer Lodge,11,17
Deer Lodge,12,43
Deer Park,1,10
Deer Park,2,16
Deer Park,3,13
Deer Park,4,11
Deer Park,5,8
Deer Park,6,10
Deer Park,7,7
Deer Park,8,10
Deer Park,9,7
Deer Park,10,14
Deer Park,11,18
Deer Park,12,12
Deer River,1,24
Deer River,2,7
Deer River,3,3
Deer River,4,5
Deer River,5,4
Deer River,6,14
Deer River,7,5
Deer River,8,4
Deer River,9,1
Deer River,10,1
Deer River,11,11
Deer River,12,19
Deer Trail,4,1
Deer Trail,9,1
Deer Trail,11,2
Deer Trail,12,2
Deerbrook,4,1
Deerfield,1,33
Deerfield,2,29
Deerfield,3,17
Deerfield,4,22
Deerfield,5,20
Deerfield,6,23
Deerfield,7,34
Deerfield,8,32
Deerfield,9,32
Deerfield,10,45
Deerfield,11,25
Deerfield,12,23
Deerfield Beach,1,66
Deerfield Beach,2,60
Deerfield Beach,3,44
Deerfield Beach,4,45
Deerfield Beach,5,39
Deerfield Beach,6,58
Deerfield Beach,7,23
Deerfield Beach,8,37
Deerfield Beach,9,42
Deerfield Beach,10,30
Deerfield Beach,11,71
Deerfield Beach,12,74
Deerwood,1,6
Deerwood,2,1
Deerwood,3,5
Deerwood,5,7
Deerwood,6,4
Deerwood,7,7
Deerwood,8,3
Deerwood,9,2
Deerwood,10,5
Deerwood,11,12
Deerwood,12,8
Deeth,1,2
Deeth,3,3
Deeth,4,1
Deeth,5,4
Deeth,6,4
Deeth,7,7
Deeth,8,1
Deeth,9,2
Deeth,10,11
Deeth,12,9
Defiance,1,3
Defiance,4,2
Defiance,6,1
Defiance,8,1
Defiance,10,3
Defiance,11,1
Defiance,12,2
Deforest,1,4
Deforest,2,7
Deforest,3,7
Deforest,4,4
Deforest,5,6
Deforest,6,1
Deforest,7,6
Deforest,8,18
Deforest,9,2
Deforest,10,7
Deforest,11,12
Deforest,12,6
Defuniak Springs,1,84
Defuniak Springs,2,44
Defuniak Springs,3,31
Defuniak Springs,4,30
Defuniak Springs,5,39
Defuniak Springs,6,58
Defuniak Springs,7,38
Defuniak Springs,8,46
Defuniak Springs,9,32
Defuniak Springs,10,22
Defuniak Springs,11,36
Defuniak Springs,12,46
Dekalb,1,7
Dekalb,2,6
Dekalb,3,5
Dekalb,4,4
Dekalb,5,3
Dekalb,6,9
Dekalb,7,2
Dekalb,8,5
Dekalb,9,1
Dekalb,10,1
Dekalb,11,1
Del City,4,1
Del City,11,1
Del Mar,1,27
Del Mar,2,24
Del Mar,3,33
Del Mar,4,20
Del Mar,5,21
Del Mar,6,33
Del Mar,7,33
Del Mar,8,13
Del Mar,9,26
Del Mar,10,8
Del Mar,11,39
Del Mar,12,31
Del Norte,12,5
Del Rey,1,7
Del Rey,2,12
Del Rey,3,5
Del Rey,4,9
Del Rey,5,12
Del Rey,6,11
Del Rey,7,12
Del Rey,8,5
Del Rey,9,5
Del Rey,10,5
Del Rey,11,7
Del Rey,12,6
Del Rio,3,2
Del Rio,4,1
Del Rio,5,2
Del Rio,7,5
Del Rio,12,1
Del Valle,1,107
Del Valle,2,75
Del Valle,3,47
Del Valle,4,45
Del Valle,5,59
Del Valle,6,55
Del Valle,7,42
Del Valle,8,71
Del Valle,9,126
Del Valle,10,97
Del Valle,11,95
Del Valle,12,91
Delafield,1,6
Delafield,2,5
Delafield,3,4
Delafield,4,3
Delafield,5,5
Delafield,6,7
Delafield,7,9
Delafield,8,5
Delafield,9,6
Delafield,10,2
Delafield,11,8
Delafield,12,13
Delanco,4,1
DeLand,1,92
DeLand,2,78
DeLand,3,29
DeLand,4,45
DeLand,5,51
DeLand,6,41
DeLand,7,44
DeLand,8,75
DeLand,9,63
DeLand,10,71
DeLand,11,90
DeLand,12,68
Delano,1,87
Delano,2,92
Delano,3,64
Delano,4,35
Delano,5,60
Delano,6,33
Delano,7,44
Delano,8,45
Delano,9,55
Delano,10,44
Delano,11,65
Delano,12,67
Delanson,1,17
Delanson,2,7
Delanson,3,4
Delanson,4,5
Delanson,5,5
Delanson,6,13
Delanson,7,7
Delanson,8,2
Delanson,9,3
Delanson,10,9
Delanson,11,3
Delanson,12,7
Delaplane,1,29
Delaplane,2,8
Delaplane,3,10
Delaplane,4,11
Delaplane,5,8
Delaplane,6,34
Delaplane,7,21
Delaplane,8,3
Delaplane,9,13
Delaplane,10,11
Delaplane,11,13
Delaplane,12,18
Delavan,1,6
Delavan,3,2
Delavan,4,1
Delavan,5,2
Delavan,8,2
Delavan,10,3
Delavan,12,3
Delaware,1,41
Delaware,2,27
Delaware,3,27
Delaware,4,19
Delaware,5,15
Delaware,6,12
Delaware,7,7
Delaware,8,16
Delaware,9,6
Delaware,10,11
Delaware,11,34
Delaware,12,21
Delaware City,5,1
Delaware Water Gap,2,5
Delaware Water Gap,3,2
Delaware Water Gap,4,6
Delaware Water Gap,5,1
Delaware Water Gap,6,1
Delaware Water Gap,7,1
Delaware Water Gap,8,7
Delaware Water Gap,9,2
Delaware Water Gap,10,1
Delaware Water Gap,12,4
Delbarton,5,2
Delco,1,1
Delco,2,1
Delco,3,1
Delco,6,6
Delco,9,3
Delco,11,1
Delco,12,1
Delevan,8,1
Delevan,9,1
Delhi,1,47
Delhi,2,34
Delhi,3,28
Delhi,4,23
Delhi,5,30
Delhi,6,46
Delhi,7,25
Delhi,8,41
Delhi,9,37
Delhi,10,34
Delhi,11,30
Delhi,12,46
Delight,1,1
Delight,9,1
Dell,1,1
Dell,3,5
Dell,4,1
Dell,8,2
Dell,10,1
Dell,11,1
Dell,12,2
Dell City,8,2
Delmar,1,5
Delmar,2,6
Delmar,3,8
Delmar,4,1
Delmar,5,4
Delmar,6,1
Delmar,7,5
Delmar,8,12
Delmar,9,5
Delmar,11,1
Delmar,12,9
Delmont,2,2
Delmont,3,1
Delmont,5,7
Delmont,7,1
Delmont,8,14
Delmont,9,12
Delmont,10,3
Delmont,11,2
Delphi,5,4
Delphi,8,3
Delphos,5,2
Delphos,6,1
Delphos,11,1
Delran,1,1
Delran,2,2
Delran,3,1
Delran,4,3
Delran,5,2
Delran,6,1
Delran,7,4
Delran,8,3
Delran,9,1
Delran,12,3
Delray Beach,1,115
Delray Beach,2,82
Delray Beach,3,87
Delray Beach,4,90
Delray Beach,5,62
Delray Beach,6,51
Delray Beach,7,34
Delray Beach,8,33
Delray Beach,9,54
Delray Beach,10,61
Delray Beach,11,79
Delray Beach,12,102
Delta,1,19
Delta,2,12
Delta,3,8
Delta,4,11
Delta,5,7
Delta,6,11
Delta,7,17
Delta,8,22
Delta,9,5
Delta,10,13
Delta,11,20
Delta,12,26
Deltaville,1,5
Deltaville,2,4
Deltaville,4,1
Deltaville,6,4
Deltaville,9,1
Deltaville,11,2
Deltaville,12,1
Deltona,1,26
Deltona,2,35
Deltona,3,30
Deltona,4,21
Deltona,5,26
Deltona,6,20
Deltona,7,15
Deltona,8,31
Deltona,9,19
Deltona,10,22
Deltona,11,23
Deltona,12,26
Deming,1,6
Deming,2,7
Deming,3,7
Deming,4,7
Deming,5,13
Deming,6,7
Deming,7,6
Deming,8,4
Deming,9,5
Deming,10,5
Deming,11,1
Deming,12,7
Demopolis,2,1
Demopolis,3,1
Demopolis,5,2
Demopolis,6,1
Demopolis,7,1
Demorest,1,8
Demorest,5,2
Demorest,10,3
Demotte,1,10
Demotte,2,19
Demotte,3,8
Demotte,4,6
Demotte,5,2
Demotte,6,6
Demotte,7,3
Demotte,8,7
Demotte,9,5
Demotte,10,1
Demotte,11,5
Demotte,12,9
Denair,1,13
Denair,2,16
Denair,3,6
Denair,4,9
Denair,5,8
Denair,6,13
Denair,7,11
Denair,8,11
Denair,9,16
Denair,10,18
Denair,11,15
Denair,12,20
Dendron,4,2
Dendron,5,2
Dendron,7,2
Dendron,8,1
Dendron,9,4
Denham Springs,1,24
Denham Springs,2,30
Denham Springs,3,15
Denham Springs,4,11
Denham Springs,5,8
Denham Springs,6,14
Denham Springs,7,18
Denham Springs,8,30
Denham Springs,9,18
Denham Springs,10,7
Denham Springs,11,21
Denham Springs,12,3
Denhoff,3,2
Denio,4,3
Denio,8,1
Denio,9,3
Denio,12,1
Denison,3,7
Denison,5,1
Denison,7,1
Denison,8,1
Denison,11,1
Denmark,1,5
Denmark,2,3
Denmark,3,2
Denmark,4,5
Denmark,5,2
Denmark,6,8
Denmark,7,8
Denmark,8,10
Denmark,9,6
Denmark,10,5
Denmark,11,4
Denmark,12,5
Dennard,1,2
Dennard,3,1
Dennard,10,1
Dennehotso,7,3
Dennis,3,1
Dennison,1,8
Dennison,2,5
Dennison,3,4
Dennison,4,1
Dennison,5,1
Dennison,6,8
Dennison,8,3
Dennison,9,1
Dennison,10,1
Dent,2,1
Dent,4,2
Dent,6,3
Dent,11,3
Denton,1,122
Denton,2,122
Denton,3,66
Denton,4,89
Denton,5,87
Denton,6,141
Denton,7,96
Denton,8,100
Denton,9,83
Denton,10,100
Denton,11,94
Denton,12,55
Denver,1,659
Denver,2,798
Denver,3,590
Denver,4,546
Denver,5,485
Denver,6,480
Denver,7,476
Denver,8,500
Denver,9,463
Denver,10,545
Denver,11,554
Denver,12,686
Denville,1,15
Denville,2,10
Denville,3,14
Denville,4,2
Denville,5,5
Denville,6,4
Denville,7,20
Denville,8,10
Denville,9,8
Denville,10,3
Denville,11,6
Denville,12,10
Depew,1,2
Depew,2,1
Depew,5,2
Depew,9,2
Depew,11,1
Depoe Bay,1,21
Depoe Bay,2,6
Depoe Bay,3,7
Depoe Bay,4,4
Depoe Bay,5,1
Depoe Bay,7,13
Depoe Bay,8,1
Depoe Bay,9,2
Depoe Bay,10,10
Depoe Bay,11,4
Depoe Bay,12,9
Deposit,3,1
Deposit,6,4
Deposit,8,1
Deposit,9,3
Deposit,10,1
Deposit,11,1
Deposit,12,7
Deputy,7,4
Derby,1,5
Derby,2,2
Derby,3,2
Derby,4,5
Derby,5,4
Derby,6,1
Derby,7,4
Derby,8,8
Derby,9,2
Derby,10,6
Derby,11,3
Derby,12,4
Derby Line,12,1
Deridder,12,1
Dermott,1,1
Dermott,2,4
Dermott,6,3
Dermott,7,1
Dermott,9,3
Dermott,10,1
Dermott,11,2
Dermott,12,1
Derrick City,1,15
Derrick City,2,2
Derrick City,4,2
Derrick City,6,2
